10004;25.01.2014;3;0;-1.2;0.1;1.5;95.1;6;20.5;0;0;0;1013.8
10004;26.01.2014;3;0;-3;-1.2;1.1;99.4;6;19.8;0;0;0;1002.3
10004;27.01.2014;3;0;-0.2;4.2;6.6;85.6;6;20.4;1.7;0;0;989
10004;28.01.2014;3;0;1.8;4.5;5.4;86.4;7;19.6;5.9;0;0;996.8
10004;29.01.2014;3;0;-2.5;-0.2;2.6;89.9;6;18.6;0;0;0;1005.6
10004;30.01.2014;3;0;-2;0;1.1;86.3;6;17.8;0;0;0;1009.3
10004;31.01.2014;3;0;-1.7;0.9;5.3;90.9;5;17.4;0;0;0;1006.1
10004;01.02.2014;3;0;4.1;5.7;7.1;85.4;7;21.7;0;0;0;993.8
10004;02.02.2014;3;0;5.5;6.2;6.6;84.5;6;22.1;1;0;0;1006.4
10004;03.02.2014;3;0;2.5;4.8;6.2;88.8;5;15.7;8.1;0;0;1012.5
10004;04.02.2014;3;0;3.1;5.4;7.1;86.7;5;15.9;3.7;0;0;1004.8
10004;05.02.2014;3;0;4.7;5.9;7.2;82.8;6;19.3;4;0;0;994.4
10004;06.02.2014;3;0;5.1;6.9;7.9;86.8;6;21.6;1.2;0;0;994.3
10004;07.02.2014;3;0;5.1;7;8;89.5;6;20.2;0;0;0;985.8
10004;08.02.2014;3;0;5.4;6.4;7.3;88.8;6;20;0;0;0;985.7
10004;09.02.2014;3;0;4.7;6.3;7.4;85.5;8;27.1;0.8;0;0;982.6
10004;10.02.2014;3;0;4.5;5.5;7.4;87.5;5;18.3;0.4;0;0;994.5
10004;11.02.2014;3;0;5.5;6.2;7;81.3;5;24.9;3;0;0;995.6
10004;12.02.2014;3;0;3.3;6;7.2;79.8;6;28.4;3.4;0;0;996.4
10004;13.02.2014;3;0;2.2;6;7.2;83.7;6;24.2;3.2;0;0;989.1
10004;14.02.2014;3;0;4.8;6.2;7.3;82.8;6;24.1;2.9;0;0;997
10004;15.02.2014;3;0;6.1;8;9.8;79.8;8;30.2;2.2;0;0;984.9
10004;16.02.2014;3;0;3.7;6.7;7.3;78.1;6;21;2.6;0;0;999.9
10004;17.02.2014;3;0;5.7;6.3;7.2;86.8;4;11.9;5.1;0;0;1011.1
10004;12.03.2014;3;0;5.7;6.6;7.2;0;0;7.2;11.2;0;0;0
10004;13.03.2014;3;0;6.2;7;8.5;90.3;2;7.7;10.3;0;0;1029.1
10004;14.03.2014;3;0;5.2;6.5;8.5;96.1;4;18.9;0;0;0;1023
10004;15.03.2014;3;0;7;7.8;8.4;85.1;6;21.4;2.9;0;0;1014.1
10004;16.03.2014;3;0;7.7;8.2;8.7;91;6;20;2.8;0;0;1012.4
10004;17.03.2014;3;0;7.7;8.1;8.4;90;5;16.1;1.1;0;0;1014.3
10004;18.03.2014;3;0;7.2;7.7;8.1;91.3;5;13.4;0.3;0;0;1009.7
10004;19.03.2014;3;0;7.8;8.3;9.3;87.7;6;18;5.2;0;0;1013.4
10004;20.03.2014;3;0;8.2;9.2;11.3;84.6;6;17.6;10.3;0;0;1008.4
10004;21.03.2014;3;0;7;7.7;8.9;82.3;5;15.4;3.4;0;0;1003.3
10004;22.03.2014;3;0;5.4;7;7.8;79.8;5;20.4;6.8;0;0;998.7
10004;23.03.2014;3;0;5.2;6.8;7.8;78.5;4;19.1;7.9;0;0;1002.6
10004;24.03.2014;3;0;5.5;6.5;7.2;76.8;3;11.7;6.3;0;0;1011.6
10004;25.03.2014;3;0;5.3;6.5;7.8;75.3;3;9.4;8.5;0;0;1013.1
10004;26.03.2014;3;0;3.5;6.1;8.4;78.9;4;16;5;0;0;1014.6
10004;27.03.2014;3;0;5.5;6.6;7.6;83.5;6;17.1;11.2;0;0;1019.2
10004;28.03.2014;3;0;4.9;6;7;91;6;15.4;3.1;0;0;1022
